# Phonon-assisted absorption versus energy
# Photon energy (eV), Directionally-averaged imaginary dielectric function along x,y,z
  0.20000000000000E-01  0.48800741370619E+01  0.40081960308816E+01  0.30374489684259E+01  0.26097470484253E+01  0.21322847291179E+01  0.11650831876667E+01  0.56137639372860E+00  0.27483286764456E+00  0.15119676076595E+00
  0.40000000000000E-01  0.16365517671818E+01  0.14715949884432E+01  0.12690429416873E+01  0.11362915003147E+01  0.94675179374476E+00  0.54929613130151E+00  0.27711903299295E+00  0.13846333993007E+00  0.76228572594217E-01
  0.60000000000000E-01  0.77284584533088E+00  0.71976531141803E+00  0.65170887248391E+00  0.59745118941421E+00  0.51311427201819E+00  0.31964669695645E+00  0.17132704712698E+00  0.89309022296170E-01  0.50253384751948E-01
  0.80000000000000E-01  0.41138663806634E+00  0.38878154068981E+00  0.35809440351756E+00  0.33011317385210E+00  0.28844444663146E+00  0.19219672820614E+00  0.11067935741620E+00  0.60129972082132E-01  0.33623763363117E-01
  0.10000000000000E+00  0.25247576499834E+00  0.23860206531156E+00  0.21692081259359E+00  0.19661937524611E+00  0.17188520215727E+00  0.12153392482966E+00  0.75627523502897E-01  0.42918404032991E-01  0.23462682144680E-01
  0.12000000000000E+00  0.17250535042296E+00  0.16292378171247E+00  0.14621489833038E+00  0.12880493447963E+00  0.11059770689644E+00  0.81325424164844E-01  0.54190551803480E-01  0.32090165796798E-01  0.17129253153625E-01
  0.14000000000000E+00  0.13125759189604E+00  0.12332183786063E+00  0.10838781746319E+00  0.91755557811537E-01  0.76122761933489E-01  0.56939938333454E-01  0.40211626196517E-01  0.25081311392035E-01  0.13419094154043E-01
  0.16000000000000E+00  0.11364561706377E+00  0.10598972414179E+00  0.90731704021424E-01  0.72976748455769E-01  0.57398568183944E-01  0.42739138306123E-01  0.31757664649608E-01  0.21022321506338E-01  0.11486871726084E-01
  0.18000000000000E+00  0.10714156710148E+00  0.99302163203552E-01  0.83174726343141E-01  0.64037252127259E-01  0.47858788693479E-01  0.35216407341128E-01  0.27338205348544E-01  0.19177728404148E-01  0.10847599977885E-01
  0.20000000000000E+00  0.97603401547078E-01  0.90280576349216E-01  0.75038867845072E-01  0.56955258425452E-01  0.41853438855873E-01  0.30884688636414E-01  0.24801828167224E-01  0.18224749338420E-01  0.10698027290563E-01
  0.22000000000000E+00  0.80413122608715E-01  0.74258823532731E-01  0.61894287623277E-01  0.47967735087248E-01  0.36292139785829E-01  0.27624020843745E-01  0.22862188530418E-01  0.17437758508121E-01  0.10543152355233E-01
  0.24000000000000E+00  0.70290705509370E-01  0.61348735604944E-01  0.49787801479982E-01  0.39693643902077E-01  0.31637110234821E-01  0.25321772149188E-01  0.21554627631641E-01  0.16923443181081E-01  0.10425558530655E-01
  0.26000000000000E+00  0.56127450055593E-01  0.48515057253462E-01  0.39853573643386E-01  0.33254661367754E-01  0.28099179318977E-01  0.23670709448351E-01  0.20627319622307E-01  0.16511421697292E-01  0.10218819546152E-01
  0.28000000000000E+00  0.47086098617713E-01  0.40299155225159E-01  0.33351295121136E-01  0.28772604502182E-01  0.25331704709972E-01  0.22159787934502E-01  0.19673506206874E-01  0.15932367208662E-01  0.97800090225223E-02
  0.30000000000000E+00  0.40660873755274E-01  0.34339825477073E-01  0.28328419558839E-01  0.24837561010189E-01  0.22345325286103E-01  0.19970535166933E-01  0.17922636388144E-01  0.14588906471601E-01  0.88486383089471E-02
  0.32000000000000E+00  0.34792440308000E-01  0.28748704447386E-01  0.23418215697194E-01  0.20657319275711E-01  0.18781540241901E-01  0.16944080947823E-01  0.15275568442114E-01  0.12480321697823E-01  0.75554624354330E-02
  0.34000000000000E+00  0.30581002874909E-01  0.24420926507923E-01  0.19199182898040E-01  0.16736023459931E-01  0.15179329885774E-01  0.13691848285930E-01  0.12330602655439E-01  0.10081050536593E-01  0.61077298311932E-02
  0.36000000000000E+00  0.27790969254592E-01  0.21233882892389E-01  0.15842656630828E-01  0.13492788077240E-01  0.12099994055448E-01  0.10818280703787E-01  0.96852297035488E-02  0.78884716429247E-02  0.47515195147902E-02
  0.38000000000000E+00  0.26703738901835E-01  0.19428870245342E-01  0.13581897371631E-01  0.11184662294943E-01  0.98380023796097E-02  0.86408924536947E-02  0.76481429798015E-02  0.61903096341456E-02  0.37107782669869E-02
  0.40000000000000E+00  0.27169394277025E-01  0.18780036651254E-01  0.12154194916659E-01  0.95653605988164E-02  0.81727373126848E-02  0.69863914163716E-02  0.60939539188002E-02  0.49078912398733E-02  0.29565623891922E-02
  0.42000000000000E+00  0.29649693308966E-01  0.19571656107209E-01  0.11696844388516E-01  0.87185194041677E-02  0.71629524830867E-02  0.58774681405887E-02  0.50167273152888E-02  0.40274225800639E-02  0.24725016882378E-02
  0.44000000000000E+00  0.34506538608314E-01  0.21849239786095E-01  0.12084200272654E-01  0.84948872407420E-02  0.66695577915228E-02  0.52166876929948E-02  0.43579218845585E-02  0.35074345566455E-02  0.22120595760254E-02
  0.46000000000000E+00  0.42769097636800E-01  0.26157160762727E-01  0.13463553228605E-01  0.88954015451988E-02  0.66181055362011E-02  0.49002129485560E-02  0.40259203768081E-02  0.32696056110717E-02  0.21247083730598E-02
  0.48000000000000E+00  0.55246504067408E-01  0.32786694909747E-01  0.15736545110663E-01  0.96976282598609E-02  0.67543369206826E-02  0.46911437776369E-02  0.38046000743140E-02  0.31263776952923E-02  0.20923916699688E-02
  0.50000000000000E+00  0.70623008971558E-01  0.41095765460335E-01  0.18636514683028E-01  0.10723834382214E-01  0.69615596859828E-02  0.45031350115403E-02  0.35959654797829E-02  0.29827331832546E-02  0.20558088418028E-02
  0.52000000000000E+00  0.80153099702730E-01  0.46813422631693E-01  0.20848675872432E-01  0.11519011967498E-01  0.71674420819645E-02  0.44339822889587E-02  0.34972078764563E-02  0.29189456578402E-02  0.20631065925711E-02
