0.0000 -0.0046 0.9373
0.0143 2.0915 0.9372
0.0287 4.1838 0.9370
0.0430 6.2780 0.9367
0.0573 8.3748 0.9362
0.0717 10.4748 0.9357
0.0860 12.5785 0.9350
0.1003 14.6863 0.9341
0.1147 16.7982 0.9332
0.1290 18.9144 0.9322
0.1433 21.0344 0.9311
0.1577 23.1580 0.9298
0.1720 25.2845 0.9285
0.1863 27.4132 0.9270
0.2007 29.5431 0.9255
0.2150 31.6731 0.9238
0.2293 33.8020 0.9219
0.2437 35.9284 0.9199
0.2580 38.0508 0.9177
0.2723 40.1674 0.9153
0.2867 42.2766 0.9126
0.3010 44.3762 0.9095
0.3153 46.4644 0.9060
0.3297 48.5387 0.9020
0.3440 50.5967 0.8973
0.3583 52.6354 0.8916
0.3727 54.6515 0.8847
0.3870 56.6406 0.8760
0.4013 58.5971 0.8649
0.4157 60.5130 0.8502
0.4300 62.3769 0.8299
0.4443 64.1710 0.8009
0.4587 65.8671 0.7579
0.4730 67.4205 0.6932
0.4873 68.7637 0.5980
0.5017 69.8156 0.4727
0.5160 70.5221 0.3385
0.5303 70.9066 0.2266
0.5447 71.0561 0.1495
0.5590 71.0635 0.1010
0.5733 70.9961 0.0711
0.5877 70.8959 0.0524
0.6020 70.7874 0.0403
0.6163 70.6844 0.0324
0.6307 70.5943 0.0270
0.6450 70.5204 0.0233
0.6593 70.4635 0.0208
0.6737 70.4229 0.0190
0.6880 70.3975 0.0177
0.7023 70.3862 0.0169
0.7167 70.3885 0.0163
0.7310 70.4044 0.0159
0.7453 70.4347 0.0157
0.7597 70.4806 0.0156
0.7740 70.5432 0.0155
0.7883 70.6227 0.0155
0.8027 70.7175 0.0155
0.8170 70.8234 0.0155
0.8313 70.9311 0.0155
0.8457 71.0238 0.0155
0.8600 71.0721 0.0153
0.8743 71.0263 0.0150
0.8887 70.8095 0.0144
0.9030 70.3253 0.0133
0.9173 69.5019 0.0121
0.9317 68.3443 0.0107
0.9460 66.9222 0.0096
0.9603 65.3150 0.0087
0.9747 63.5822 0.0080
