# 0
# 0
0.200000000 0
0.207178631 0
0.214357262 0
0.221535893 0
0.228714524 0
0.235893155 0
0.243071786 0
0.250250417 0
0.257429048 0
0.264607679 0
0.271786311 0
0.278964942 0
0.286143573 0
0.293322204 0
0.300500835 0
0.307679466 0
0.314858097 0
0.322036728 0
0.329215359 0
0.336393990 0
0.343572621 0
0.350751252 0
0.357929883 0
0.365108514 0
0.372287145 0
0.379465776 0
0.386644407 0
0.393823038 0
0.401001669 6.66667e-10
0.408180301 3.33333e-09
0.415358932 2.13333e-08
0.422537563 1.19333e-07
0.429716194 5.97e-07
0.436894825 2.663e-06
0.444073456 1.0615e-05
0.451252087 3.7823e-05
0.458430718 0.000120521
0.465609349 0.000343649
0.472787980 0.000877595
0.479966611 0.00200979
0.487145242 0.00413519
0.494323873 0.00766542
0.501502504 0.0128554
0.508681135 0.0196268
0.515859766 0.0275276
0.523038397 0.0359218
0.530217028 0.0443352
0.537395659 0.0527293
0.544574290 0.0614806
0.551752922 0.0710336
0.558931553 0.0814252
0.566110184 0.0919729
0.573288815 0.101359
0.580467446 0.108133
0.587646077 0.111405
0.594824708 0.11131
0.602003339 0.108953
0.609181970 0.105863
0.616360601 0.103309
0.623539232 0.101857
0.630717863 0.10128
0.637896494 0.100706
0.645075125 0.0988967
0.652253756 0.0946737
0.659432387 0.0874895
0.666611018 0.0779413
0.673789649 0.0678234
0.680968280 0.0594937
0.688146912 0.0548114
0.695325543 0.0542668
0.702504174 0.0568008
0.709682805 0.0603274
0.716861436 0.0625859
0.724040067 0.0619078
0.731218698 0.0576797
0.738397329 0.0504537
0.745575960 0.0417243
0.752754591 0.0334455
0.759933222 0.0274267
0.767111853 0.0247829
0.774290484 0.0255856
0.781469115 0.028824
0.788647746 0.0327514
0.795826377 0.0355719
0.803005008 0.0362094
0.810183639 0.0347379
0.817362270 0.0321842
0.824540902 0.0298184
0.831719533 0.0284253
0.838898164 0.0280457
0.846076795 0.0282899
0.853255426 0.0288792
0.860434057 0.0299481
0.867612688 0.0319033
0.874791319 0.03502
0.881969950 0.0391236
0.889148581 0.0435753
0.896327212 0.0475283
0.903505843 0.0502823
0.910684474 0.0515761
0.917863105 0.0517106
0.925041736 0.0514391
0.932220367 0.0516464
0.939398998 0.0529713
0.946577629 0.0555878
0.953756260 0.0592437
0.960934891 0.0634719
0.968113523 0.0678105
0.975292154 0.0719422
0.982470785 0.0757453
0.989649416 0.0792612
0.996828047 0.0825905
1.004006678 0.0858036
1.011185309 0.0889662
1.018363940 0.0922312
1.025542571 0.095783
1.032721202 0.0995238
1.039899833 0.102753
1.047078464 0.104285
1.054257095 0.103115
1.061435726 0.09918
1.068614357 0.0935459
1.075792988 0.0878335
1.082971619 0.083376
1.090150250 0.0807518
1.097328881 0.0798858
1.104507513 0.0803688
1.111686144 0.0815905
1.118864775 0.0826806
1.126043406 0.0825813
1.133222037 0.0804469
1.140400668 0.0761478
1.147579299 0.0704578
1.154757930 0.0647512
1.161936561 0.0604533
1.169115192 0.0586188
1.176293823 0.0597778
1.183472454 0.0639221
1.190651085 0.0704899
1.197829716 0.0783815
1.205008347 0.0861311
1.212186978 0.0922663
1.219365609 0.0957344
1.226544240 0.0962169
1.233722871 0.0941985
1.240901503 0.0907589
1.248080134 0.0871808
1.255258765 0.0845668
1.262437396 0.0836459
1.269616027 0.0847712
1.276794658 0.0879446
1.283973289 0.0927351
1.291151920 0.0981836
1.298330551 0.102941
1.305509182 0.105744
1.312687813 0.106005
1.319866444 0.104113
1.327045075 0.101228
1.334223706 0.0986812
1.341402337 0.0974007
1.348580968 0.0977121
1.355759599 0.0995988
1.362938230 0.103142
1.370116861 0.108713
1.377295492 0.116687
1.384474124 0.126856
1.391652755 0.138038
1.398831386 0.148307
1.406010017 0.155789
1.413188648 0.159597
1.420367279 0.160332
1.427545910 0.159872
1.434724541 0.160583
1.441903172 0.164404
1.449081803 0.172238
1.456260434 0.183833
1.463439065 0.198064
1.470617696 0.213343
1.477796327 0.227927
1.484974958 0.240099
1.492153589 0.248331
1.499332220 0.251584
1.506510851 0.249668
1.513689482 0.243473
1.520868114 0.234837
1.528046745 0.226023
1.535225376 0.219013
1.542404007 0.214948
1.549582638 0.21401
1.556761269 0.215725
1.563939900 0.219409
1.571118531 0.224343
1.578297162 0.229627
1.585475793 0.234012
1.592654424 0.236112
1.599833055 0.235018
1.607011686 0.230913
1.614190317 0.225126
1.621368948 0.219512
1.628547579 0.215523
1.635726210 0.213593
1.642904841 0.213188
1.650083472 0.213391
1.657262104 0.213565
1.664440735 0.21367
1.671619366 0.214178
1.678797997 0.215777
1.685976628 0.219136
1.693155259 0.224805
1.700333890 0.233135
1.707512521 0.244132
1.714691152 0.25722
1.721869783 0.271058
1.729048414 0.28358
1.736227045 0.292417
1.743405676 0.295684
1.750584307 0.292815
1.757762938 0.284997
1.764941569 0.274857
1.772120200 0.265494
1.779298831 0.259315
1.786477462 0.257243
1.793656093 0.258621
1.800834725 0.26177
1.808013356 0.264839
1.815191987 0.266509
1.822370618 0.266275
1.829549249 0.264305
1.836727880 0.261066
1.843906511 0.257
1.851085142 0.252395
1.858263773 0.247459
1.865442404 0.242509
1.872621035 0.23814
1.879799666 0.235264
1.886978297 0.23491
1.894156928 0.237768
1.901335559 0.24367
1.908514190 0.251312
1.915692821 0.258529
1.922871452 0.263142
1.930050083 0.264042
1.937228715 0.261936
1.944407346 0.259267
1.951585977 0.259253
1.958764608 0.26448
1.965943239 0.275692
1.973121870 0.291393
1.980300501 0.308445
1.987479132 0.323367
1.994657763 0.333642
2.001836394 0.3384
2.009015025 0.338306
2.016193656 0.334966
2.023372287 0.330354
2.030550918 0.326418
2.037729549 0.324763
2.044908180 0.326276
2.052086811 0.330798
2.059265442 0.337094
2.066444073 0.34325
2.073622705 0.347387
2.080801336 0.348435
2.087979967 0.346627
2.095158598 0.343484
2.102337229 0.341256
2.109515860 0.342048
2.116694491 0.347039
2.123873122 0.356179
2.131051753 0.368439
2.138230384 0.382357
2.145409015 0.396531
2.152587646 0.409833
2.159766277 0.421439
2.166944908 0.430787
2.174123539 0.437579
2.181302170 0.441805
2.188480801 0.443745
2.195659432 0.443921
2.202838063 0.442982
2.210016694 0.441539
2.217195326 0.44003
2.224373957 0.438715
2.231552588 0.437851
2.238731219 0.437888
2.245909850 0.439498
2.253088481 0.443321
2.260267112 0.449676
2.267445743 0.458564
2.274624374 0.47004
2.281803005 0.484617
2.288981636 0.503187
2.296160267 0.526363
2.303338898 0.553664
2.310517529 0.583226
2.317696160 0.612426
2.324874791 0.639111
2.332053422 0.662693
2.339232053 0.684343
2.346410684 0.706168
2.353589316 0.729914
2.360767947 0.756045
2.367946578 0.783657
2.375125209 0.811053
2.382303840 0.836439
2.389482471 0.858409
2.396661102 0.876332
2.403839733 0.89088
2.411018364 0.904497
2.418196995 0.921094
2.425375626 0.944526
2.432554257 0.976346
2.439732888 1.01424
2.446911519 1.05254
2.454090150 1.08498
2.461268781 1.10866
2.468447412 1.12666
2.475626043 1.14756
2.482804674 1.18162
2.489983306 1.23573
2.497161937 1.31023
2.504340568 1.39964
2.511519199 1.49677
2.518697830 1.59712
2.525876461 1.70093
2.533055092 1.81252
2.540233723 1.93888
2.547412354 2.08914
2.554590985 2.27385
2.561769616 2.50217
2.568948247 2.7765
2.576126878 3.08704
2.583305509 3.41039
2.590484140 3.71536
2.597662771 3.97558
2.604841402 4.1834
2.612020033 4.35566
2.619198664 4.52476
2.626377295 4.71776
2.633555927 4.937
2.640734558 5.1569
2.647913189 5.34025
2.655091820 5.46329
2.662270451 5.53211
2.669449082 5.58107
2.676627713 5.65771
2.683806344 5.80687
2.690984975 6.06362
2.698163606 6.4545
2.705342237 6.99884
2.712520868 7.70449
2.719699499 8.55988
2.726878130 9.52948
2.734056761 10.5572
2.741235392 11.5747
2.748414023 12.5098
2.755592654 13.2936
2.762771285 13.8713
2.769949917 14.2155
2.777128548 14.3333
2.784307179 14.2641
2.791485810 14.0679
2.798664441 13.8152
2.805843072 13.5786
2.813021703 13.4211
2.820200334 13.3757
2.827378965 13.4289
2.834557596 13.5197
2.841736227 13.5614
2.848914858 13.4788
2.856093489 13.242
2.863272120 12.8839
2.870450751 12.4911
2.877629382 12.1727
2.884808013 12.0182
2.891986644 12.0654
2.899165275 12.2933
2.906343907 12.6411
2.913522538 13.0365
2.920701169 13.4151
2.927879800 13.7289
2.935058431 13.9486
2.942237062 14.066
2.949415693 14.0942
2.956594324 14.061
2.963772955 14.0004
2.970951586 13.9488
2.978130217 13.9446
2.985308848 14.0257
2.992487479 14.2181
2.999666110 14.5201
3.006844741 14.8947
3.014023372 15.2806
3.021202003 15.6183
3.028380634 15.8758
3.035559265 16.0582
3.042737896 16.1938
3.049916528 16.3088
3.057095159 16.4068
3.064273790 16.4653
3.071452421 16.449
3.078631052 16.3287
3.085809683 16.0976
3.092988314 15.7775
3.100166945 15.4157
3.107345576 15.0727
3.114524207 14.8023
3.121702838 14.632
3.128881469 14.5508
3.136060100 14.5156
3.143238731 14.4778
3.150417362 14.4172
3.157595993 14.3598
3.164774624 14.3607
3.171953255 14.463
3.179131886 14.6626
3.186310518 14.906
3.193489149 15.121
3.200667780 15.2558
3.207846411 15.2997
3.215025042 15.2774
3.222203673 15.2244
3.229382304 15.1623
3.236560935 15.0912
3.243739566 15.0031
3.250918197 14.9047
3.258096828 14.829
3.265275459 14.8239
3.272454090 14.9249
3.279632721 15.1335
3.286811352 15.4137
3.293989983 15.7061
3.301168614 15.9496
3.308347245 16.101
3.315525876 16.1463
3.322704508 16.1023
3.329883139 16.0067
3.337061770 15.9025
3.344240401 15.8236
3.351419032 15.7888
3.358597663 15.8027
3.365776294 15.8583
3.372954925 15.936
3.380133556 16.0073
3.387312187 16.0509
3.394490818 16.0786
3.401669449 16.1526
3.408848080 16.374
3.416026711 16.839
3.423205342 17.5871
3.430383973 18.5711
3.437562604 19.6676
3.444741235 20.7198
3.451919866 21.5886
3.459098497 22.1899
3.466277129 22.5098
3.473455760 22.602
3.480634391 22.5767
3.487813022 22.5818
3.494991653 22.7769
3.502170284 23.3
3.509348915 24.2352
3.516527546 25.5887
3.523706177 27.2803
3.530884808 29.1535
3.538063439 31.0021
3.545242070 32.6114
3.552420701 33.8069
3.559599332 34.5005
3.566777963 34.7169
3.573956594 34.5826
3.581135225 34.2731
3.588313856 33.937
3.595492487 33.6416
3.602671119 33.3732
3.609849750 33.0894
3.617028381 32.783
3.624207012 32.51
3.631385643 32.3694
3.638564274 32.4542
3.645742905 32.8094
3.652921536 33.4159
3.660100167 34.2038
3.667278798 35.0878
3.674457429 36.0078
3.681636060 36.9537
3.688814691 37.9545
3.695993322 39.0363
3.703171953 40.1722
3.710350584 41.2627
3.717529215 42.1638
3.724707846 42.7559
3.731886477 43.0107
3.739065109 43.0129
3.746243740 42.9182
3.753422371 42.8706
3.760601002 42.926
3.767779633 43.0198
3.774958264 42.99
3.782136895 42.6414
3.789315526 41.8258
3.796494157 40.5084
3.803672788 38.7936
3.810851419 36.8928
3.818030050 35.0446
3.825208681 33.4256
3.832387312 32.0962
3.839565943 31.0071
3.846744574 30.055
3.853923205 29.1524
3.861101836 28.2695
3.868280467 27.4304
3.875459098 26.673
3.882637730 26.0073
3.889816361 25.4039
3.896994992 24.8171
3.904173623 24.2183
3.911352254 23.6092
3.918530885 23.0084
3.925709516 22.4286
3.932888147 21.8692
3.940066778 21.3243
3.947245409 20.7949
3.954424040 20.29
3.961602671 19.8177
3.968781302 19.3798
3.975959933 18.9733
3.983138564 18.5987
3.990317195 18.2662
3.997495826 17.9977
4.004674457 17.8202
4.011853088 17.7509
4.019031720 17.7766
4.026210351 17.8441
4.033388982 17.8714
4.040567613 17.7801
4.047746244 17.5304
4.054924875 17.1357
4.062103506 16.649
4.069282137 16.1365
4.076460768 15.6561
4.083639399 15.2503
4.090818030 14.9466
4.097996661 14.7529
4.105175292 14.6483
4.112353923 14.5818
4.119532554 14.4856
4.126711185 14.3035
4.133889816 14.0164
4.141068447 13.6474
4.148247078 13.2452
4.155425710 12.8562
4.162604341 12.5063
4.169782972 12.2003
4.176961603 11.9342
4.184140234 11.7071
4.191318865 11.5243
4.198497496 11.3923
4.205676127 11.3096
4.212854758 11.2617
4.220033389 11.2233
4.227212020 11.1666
4.234390651 11.0727
4.241569282 10.9406
4.248747913 10.7892
4.255926544 10.651
4.263105175 10.5603
4.270283806 10.5388
4.277462437 10.5855
4.284641068 10.6751
4.291819699 10.7647
4.298998331 10.8067
4.306176962 10.7634
4.313355593 10.6193
4.320534224 10.3843
4.327712855 10.0901
4.334891486 9.7782
4.342070117 9.48696
4.349248748 9.24073
4.356427379 9.04557
4.363606010 8.89081
4.370784641 8.75445
4.377963272 8.61002
4.385141903 8.43393
4.392320534 8.21228
4.399499165 7.94594
4.406677796 7.65155
4.413856427 7.35707
4.421035058 7.09274
4.428213689 6.88089
4.435392321 6.72968
4.442570952 6.63384
4.449749583 6.58192
4.456928214 6.56527
4.464106845 6.5822
4.471285476 6.63407
4.478464107 6.71675
4.485642738 6.81562
4.492821369 6.91002
4.500000000 6.98466
