# Direct absorption versus energy
# Photon energy (eV), Imaginary dielectric function along x,y,z,average
            0.020000  0.24712280485717E-01  0.40636951938273E-01  0.20465945281365E-01  0.28605059235118E-01
            0.040000  0.13420087594771E-01  0.22898602824446E-01  0.99744488625151E-02  0.15431046427244E-01
            0.060000  0.98949098820736E-02  0.17072512906594E-01  0.67551018799532E-02  0.11240841556207E-01
            0.080000  0.85234726479783E-02  0.14789372258258E-01  0.57873513387473E-02  0.97000654149944E-02
            0.100000  0.81590834046601E-02  0.14193981346230E-01  0.52276936754814E-02  0.91935861421239E-02
            0.120000  0.92569401687295E-02  0.16161587506018E-01  0.56249302688477E-02  0.10347819314532E-01
            0.140000  0.10031738263289E-01  0.17515523079134E-01  0.59806175158954E-02  0.11175959619440E-01
            0.160000  0.11350304870019E-01  0.19818487979361E-01  0.66984282567581E-02  0.12622407035379E-01
            0.180000  0.12013637109029E-01  0.20975219804731E-01  0.71870258679428E-02  0.13391960927234E-01
            0.200000  0.10134356025837E-01  0.17687716079711E-01  0.65114536103421E-02  0.11444508571963E-01
            0.220000  0.66088947675836E-02  0.11523946746184E-01  0.50148485957337E-02  0.77158967031671E-02
            0.240000  0.38297372688291E-02  0.66688101161653E-02  0.35915932331954E-02  0.46967135393966E-02
            0.260000  0.37824064168635E-02  0.40583459697653E-02  0.33768046161970E-02  0.37391856676086E-02
            0.280000  0.28773028735462E-02  0.25146976065018E-02  0.24473986154379E-02  0.26131330318286E-02
            0.300000  0.23968114385181E-02  0.16608389343047E-02  0.18899339670675E-02  0.19825281132967E-02
            0.320000  0.21549960437188E-02  0.11711877609653E-02  0.15938659596521E-02  0.16400165881120E-02
            0.340000  0.20605177326729E-02  0.88110477164084E-03  0.14555293216586E-02  0.14657172753241E-02
            0.360000  0.20718303823227E-02  0.70696033906839E-03  0.14205195872793E-02  0.13997701028901E-02
            0.380000  0.21751162844421E-02  0.60539209256455E-03  0.14628637632939E-02  0.14144573801002E-02
            0.400000  0.23756543574599E-02  0.55406287863651E-03  0.15780718530658E-02  0.15025963630541E-02
            0.420000  0.26971614629313E-02  0.54283647160369E-03  0.17774548247936E-02  0.16724842531095E-02
            0.440000  0.31877197233265E-02  0.57021050751783E-03  0.20900604899019E-02  0.19493302402487E-02
            0.460000  0.39335487367807E-02  0.64291101646273E-03  0.25707079617199E-02  0.23823892383211E-02
            0.480000  0.50812051762182E-02  0.77840410065653E-03  0.33139796169251E-02  0.30578629645999E-02
            0.500000  0.68187007016245E-02  0.93600083448257E-03  0.45022872901384E-02  0.40856629420818E-02
            0.520000  0.93552405247046E-02  0.12818063125597E-02  0.61523206689202E-02  0.55964558353948E-02
            0.540000  0.11941336317807E-01  0.16340461320168E-02  0.78284757465996E-02  0.71346193988077E-02
            0.560000  0.12156267294489E-01  0.16644638543700E-02  0.79782361763835E-02  0.72663224417473E-02
            0.580000  0.92699694720050E-02  0.12721894885314E-02  0.61089579324806E-02  0.55503722976724E-02
            0.600000  0.60144810296985E-02  0.82990790185826E-03  0.40019701304991E-02  0.36154530206853E-02
            0.620000  0.37993064936983E-02  0.52974346835390E-03  0.25748038592326E-02  0.23012846070949E-02
            0.640000  0.24742830544206E-02  0.35141748908718E-03  0.17312646781062E-02  0.15189884072046E-02
            0.660000  0.16852230133663E-02  0.24697445276237E-03  0.12433707595969E-02  0.10585227419085E-02
            0.680000  0.12018013526420E-02  0.18552605254021E-03  0.96523459533214E-03  0.78418733350478E-03
            0.700000  0.89749483858859E-03  0.15065615155239E-03  0.82116632715125E-03  0.62310577243074E-03
            0.720000  0.70482844936555E-03  0.13449801953484E-03  0.77820528822561E-03  0.53917725237533E-03
            0.740000  0.58801479144576E-03  0.13381747898212E-03  0.82822556689896E-03  0.51668594577561E-03
            0.760000  0.52484028101911E-03  0.14514258806646E-03  0.96060410411831E-03  0.54352899106796E-03
            0.780000  0.48373794239450E-03  0.15477863156619E-03  0.10842535104250E-02  0.57425669479524E-03
            0.800000  0.41774003799813E-03  0.14043587134730E-03  0.10149693852451E-02  0.52438176486351E-03
            0.820000  0.32809182788727E-03  0.10744102605332E-03  0.78312208184856E-03  0.40621831192972E-03
            0.840000  0.25120729980938E-03  0.78143229426926E-04  0.57498137776991E-03  0.30144396900207E-03
            0.860000  0.58945017307741E-04  0.38642899194265E-04  0.34138059953489E-03  0.14632283867897E-03
            0.880000  0.39801585967570E-04  0.26377740022621E-04  0.24195767064341E-03  0.10271233221120E-03
            0.900000  0.27435114232811E-04  0.18114629637420E-04  0.16646526959287E-03  0.70671671154367E-04
            0.920000  0.19529222177887E-04  0.12799193185281E-04  0.11589408524769E-03  0.49407500203619E-04
            0.940000  0.14364066462138E-04  0.93495133567383E-05  0.83265201289466E-04  0.35659593702781E-04
            0.960000  0.10872857251111E-04  0.70384834890877E-05  0.61802758782325E-04  0.26571366507508E-04
            0.980000  0.37864945760384E-04  0.60405822367273E-05  0.69248219222914E-04  0.37717915740008E-04
            1.000000  0.39126070572203E-04  0.49551891006318E-05  0.61217058948169E-04  0.35099439540334E-04
            1.020000  0.41579680155118E-04  0.41983692633537E-05  0.56556306461237E-04  0.34111451959903E-04
            1.040000  0.45229113617572E-04  0.36592784570170E-05  0.54460958162138E-04  0.34449783412242E-04
            1.060000  0.50337607434566E-04  0.32932194365461E-05  0.54618614126994E-04  0.36083146999369E-04
