# Phonon-assisted absorption versus energy
# Photon energy (eV), Directionally-averaged imaginary dielectric function along x,y,z
  0.20000000000000E-01  0.99058441396134E+01  0.96064955873424E+01  0.75844824505091E+01  0.55301066467914E+01  0.37093806952630E+01  0.17304946697512E+01  0.75211336839579E+00  0.30962691114166E+00  0.12820047015144E+00
  0.40000000000000E-01  0.27966072647156E+01  0.27183000324218E+01  0.22819343570638E+01  0.18218475287438E+01  0.13551692928538E+01  0.71717989410082E+00  0.33725013263913E+00  0.14709957920107E+00  0.63896294033457E-01
  0.60000000000000E-01  0.11950354606024E+01  0.11612089619067E+01  0.10041106576607E+01  0.84252307756703E+00  0.67016365632274E+00  0.39368201403986E+00  0.19999620061531E+00  0.92249482747418E-01  0.41379301309852E-01
  0.80000000000000E-01  0.61633003206882E+00  0.59574186324743E+00  0.51779081894688E+00  0.44327703781584E+00  0.36646154214275E+00  0.23480984271508E+00  0.12926807100466E+00  0.62919173208114E-01  0.28261270414762E-01
  0.10000000000000E+00  0.36583474508113E+00  0.35002187961849E+00  0.29969504740725E+00  0.25573631212979E+00  0.21474617436837E+00  0.14713722560049E+00  0.87720410820290E-01  0.45298986450430E-01  0.20476955270981E-01
  0.12000000000000E+00  0.25139668422583E+00  0.23617102875730E+00  0.19512165908809E+00  0.16196680125432E+00  0.13491438587116E+00  0.96711923729688E-01  0.62178420396106E-01  0.34281606244593E-01  0.15786159748744E-01
  0.14000000000000E+00  0.19699618335022E+00  0.18169247812831E+00  0.14295528577323E+00  0.11325074115290E+00  0.91589551080720E-01  0.67091798655140E-01  0.46130954381266E-01  0.27349607438716E-01  0.13077327357541E-01
  0.16000000000000E+00  0.17836951268441E+00  0.16010208412775E+00  0.11837260981508E+00  0.87963448470120E-01  0.67767739904918E-01  0.49787340270971E-01  0.36315229363814E-01  0.23225522723061E-01  0.11740278147593E-01
  0.18000000000000E+00  0.17289352910951E+00  0.15243821839370E+00  0.10661198430262E+00  0.74618790957818E-01  0.54875251318740E-01  0.40280243575692E-01  0.30903809182108E-01  0.21170811664734E-01  0.11355196583899E-01
  0.20000000000000E+00  0.16374566650917E+00  0.14207229379617E+00  0.95429803825917E-01  0.64615431320777E-01  0.46645233269688E-01  0.34624620412267E-01  0.27673491089895E-01  0.20025381758014E-01  0.11267877478419E-01
  0.22000000000000E+00  0.16036502511470E+00  0.12519152749247E+00  0.80150987990573E-01  0.54563142497753E-01  0.40278956174467E-01  0.30859889285350E-01  0.25476097435492E-01  0.19175428646170E-01  0.11097480281378E-01
  0.24000000000000E+00  0.14239381220173E+00  0.10135886717586E+00  0.64158065106579E-01  0.45697987931462E-01  0.35413700814991E-01  0.28240704256144E-01  0.23910235488461E-01  0.18490427875028E-01  0.10851167158755E-01
  0.26000000000000E+00  0.11526967440430E+00  0.79403843541151E-01  0.51651462689325E-01  0.38845515818850E-01  0.31614029195566E-01  0.26199771787950E-01  0.22620154445899E-01  0.17803026926185E-01  0.10500698686545E-01
  0.28000000000000E+00  0.95168240674422E-01  0.63013219119988E-01  0.41792548228165E-01  0.32864870002302E-01  0.27790852208992E-01  0.23759010580959E-01  0.20836214034288E-01  0.16586526065380E-01  0.97532271360398E-02
  0.30000000000000E+00  0.82660040565330E-01  0.52232214604320E-01  0.34524177272153E-01  0.27742234883386E-01  0.23898563710098E-01  0.20758769511080E-01  0.18377950497717E-01  0.14749822799230E-01  0.86611480766295E-02
  0.32000000000000E+00  0.74290039930673E-01  0.44252375856500E-01  0.28420443185977E-01  0.22958730557556E-01  0.19933892740887E-01  0.17449404721348E-01  0.15534474692082E-01  0.12552818447086E-01  0.73949125293474E-02
  0.34000000000000E+00  0.69397797758477E-01  0.38690938706287E-01  0.23656261948031E-01  0.18906337976982E-01  0.16328354751301E-01  0.14262456940567E-01  0.12705522045309E-01  0.10297543856313E-01  0.60678107402547E-02
  0.36000000000000E+00  0.67801202358864E-01  0.35395696930600E-01  0.20221397805232E-01  0.15734454167586E-01  0.13354578149325E-01  0.11521929683351E-01  0.10220620038437E-01  0.82745134158198E-02  0.48610092032744E-02
