# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    6.192384770  -13.403775714  -25.866218170  -25.866140745
    6.252505010  -12.788116035  -25.093993420  -25.093921330
    6.312625251  -12.399670808  -24.199206680  -24.199138358
    6.372745491  -12.448932130  -23.320508653  -23.320444741
    6.432865731  -12.267787653  -22.534313286  -22.534263591
    6.492985972  -12.083803226  -21.867850037  -21.867828090
    6.553106212  -11.985110026  -21.228369620  -21.228362130
    6.613226453  -11.924581362  -20.777595378  -20.777590553
    6.673346693  -11.803770812  -20.428894771  -20.428890823
    6.733466934  -11.569079080  -19.868751490  -19.868750810
    6.793587174  -11.305395153  -19.233746986  -19.233751657
    6.853707415  -10.922252125  -18.617802209  -18.617813971
    6.913827655  -10.766591764  -18.055426827  -18.055446890
    6.973947896  -10.860797270  -17.583236251  -17.583261324
    7.034068136  -11.155804631  -17.240930690  -17.240936360
    7.094188377  -11.179881315  -16.982360050  -16.982312094
    7.154308617  -10.789400286  -16.600646136  -16.600575800
    7.214428858  -10.512534958  -16.140361533  -16.140295697
    7.274549098  -10.213129600  -15.682940361  -15.682883156
    7.334669339   -9.720243885  -15.232756412  -15.232706790
    7.394789579   -9.387038054  -14.825394434  -14.825351262
    7.454909820   -9.219710847  -14.579958439  -14.579922275
    7.515030060   -8.918916535  -14.472876592  -14.472849502
    7.575150301   -8.767482257  -14.212275221  -14.212255271
    7.635270541   -8.969777031  -13.852655768  -13.852640917
    7.695390782   -8.935183329  -13.485408315  -13.485398566
    7.755511022   -8.553082629  -13.131915402  -13.131911510
    7.815631263   -8.147057576  -12.796964207  -12.796966914
    7.875751503   -7.943988404  -12.483591197  -12.483598753
    7.935871743   -7.872150840  -12.241016396  -12.241015058
    7.995991984   -7.720561403  -12.118281740  -12.118252778
    8.056112224   -7.440524728  -11.928846636  -11.928808425
    8.116232465   -7.185104487  -11.653898467  -11.653867280
    8.176352705   -7.193899211  -11.363914633  -11.363894012
    8.236472946   -7.279855195  -11.091314499  -11.091303660
    8.296593186   -7.114661590  -10.892539383  -10.892527019
    8.356713427   -6.842014709  -10.812982271  -10.812927776
    8.416833667   -6.779003045  -10.674862045  -10.674754399
    8.476953908   -6.919794263  -10.449369608  -10.449249981
    8.537074148   -6.781757268  -10.210320114  -10.210205135
    8.597194389   -6.483295467   -9.983725459   -9.983630420
    8.657314629   -6.195113644   -9.776778905   -9.776727449
    8.717434870   -6.021104032   -9.575509724   -9.575482236
    8.777555110   -6.046798611   -9.382794412   -9.382770124
    8.837675351   -6.147177339   -9.217522942   -9.217499381
    8.897795591   -6.134960802   -9.108623299   -9.108604266
    8.957915832   -5.966146934   -8.975933627   -8.975917618
    9.018036072   -5.781650372   -8.795323850   -8.795307466
    9.078156313   -5.713718801   -8.610655924   -8.610638606
    9.138276553   -5.600081694   -8.443953594   -8.443935571
    9.198396794   -5.392068457   -8.344054828   -8.344036140
    9.258517034   -5.168011079   -8.271651304   -8.271632080
    9.318637275   -4.981242666   -8.134663649   -8.134644358
    9.378757515   -4.968621722   -7.977366559   -7.977347427
    9.438877756   -5.131521184   -7.821441470   -7.821422574
    9.498997996   -5.094201897   -7.667310484   -7.667291856
    9.559118236   -4.916486638   -7.516523772   -7.516505430
    9.619238477   -4.722895577   -7.370182119   -7.370164067
    9.679358717   -4.568610424   -7.232759931   -7.232742163
    9.739478958   -4.527864941   -7.118901539   -7.118884079
    9.799599198   -4.524945972   -7.045158155   -7.045141048
    9.859719439   -4.415021191   -6.947602232   -6.947585450
    9.919839679   -4.273305002   -6.820624197   -6.820607709
    9.979959920   -4.226763799   -6.691304978   -6.691288782
   10.040080160   -4.262031034   -6.582416244   -6.582400438
   10.100200401   -4.267784990   -6.528232093   -6.528216978
   10.160320641   -4.203185011   -6.465028611   -6.465014126
   10.220440882   -4.066925721   -6.357828758   -6.357814616
   10.280561122   -3.916888197   -6.241264707   -6.241250833
   10.340681363   -3.771975312   -6.126470275   -6.126456669
   10.400801603   -3.658663224   -6.014535993   -6.014522666
   10.460921844   -3.621257106   -5.904877454   -5.904864414
   10.521042084   -3.610533118   -5.797638310   -5.797625564
   10.581162325   -3.640910640   -5.698915078   -5.698902621
   10.641282565   -3.624331231   -5.628571862   -5.628559670
   10.701402806   -3.547038579   -5.567614439   -5.567602499
   10.761523046   -3.451142500   -5.476515998   -5.476504332
   10.821643287   -3.403592154   -5.373474551   -5.373463170
   10.881763527   -3.338072805   -5.272132422   -5.272121395
   10.941883768   -3.222258117   -5.192109453   -5.192099196
   11.002004008   -3.107284461   -5.157576183   -5.157567478
   11.062124248   -3.053356030   -5.124560346   -5.124552802
   11.122244489   -3.106073901   -5.066237084   -5.066230152
   11.182364729   -3.166125440   -4.990713536   -4.990707301
   11.242484970   -3.144632721   -4.913720566   -4.913715261
   11.302605210   -3.047129038   -4.828668641   -4.828664469
   11.362725451   -2.940578728   -4.751015760   -4.751012731
   11.422845691   -2.845084413   -4.684590086   -4.684586657
   11.482965932   -2.776191285   -4.631846935   -4.631838273
   11.543086172   -2.758486394   -4.579774055   -4.579760789
   11.603206413   -2.781545012   -4.516463126   -4.516449989
   11.663326653   -2.818207921   -4.441321289   -4.441309649
   11.723446894   -2.778482686   -4.361019259   -4.361009228
   11.783567134   -2.688639289   -4.289917066   -4.289908612
   11.843687375   -2.606035082   -4.244865431   -4.244858468
   11.903807615   -2.552709388   -4.216963376   -4.216957872
   11.963927856   -2.509578597   -4.163232931   -4.163229429
   12.024048096   -2.433944967   -4.096103307   -4.096102454
   12.084168337   -2.375914397   -4.034023373   -4.034025489
   12.144288577   -2.387399392   -3.969552888   -3.969556012
   12.204408818   -2.398748481   -3.912873555   -3.912866297
   12.264529058   -2.384675237   -3.870998208   -3.870969113
   12.324649299   -2.359092214   -3.823455003   -3.823418293
   12.384769539   -2.283267685   -3.764605208   -3.764569803
   12.444889780   -2.185179420   -3.699011392   -3.698978204
   12.505010020   -2.102320168   -3.634304763   -3.634273056
   12.565130261   -2.101030721   -3.575876951   -3.575845835
   12.625250501   -2.159186276   -3.517249945   -3.517218564
   12.685370741   -2.143812900   -3.454347437   -3.454315199
   12.745490982   -2.093573232   -3.405865353   -3.405833351
   12.805611222   -2.127931481   -3.383980967   -3.383955975
   12.865731463   -2.170203686   -3.363810509   -3.363801958
   12.925851703   -2.153906241   -3.341201876   -3.341201247
   12.985971944   -2.140185653   -3.309599619   -3.309598663
   13.046092184   -2.112500673   -3.269037087   -3.269034379
   13.106212425   -2.063299276   -3.230307634   -3.230303397
   13.166332665   -1.996144824   -3.177580038   -3.177574661
   13.226452906   -1.940821496   -3.130594216   -3.130588057
   13.286573146   -1.918603870   -3.094227327   -3.094220855
   13.346693387   -1.911459439   -3.054170239   -3.054163684
   13.406813627   -1.873907157   -3.007420360   -3.007413527
   13.466933868   -1.826547149   -2.963983049   -2.963975886
   13.527054108   -1.776101200   -2.915586986   -2.915579541
   13.587174349   -1.744323649   -2.870612255   -2.870604596
   13.647294589   -1.739257953   -2.845944505   -2.845936952
   13.707414830   -1.713823526   -2.831470842   -2.831463913
   13.767535070   -1.666070729   -2.793280863   -2.793274130
   13.827655311   -1.621702564   -2.745801159   -2.745794326
   13.887775551   -1.606429762   -2.703950215   -2.703943254
   13.947895792   -1.593910943   -2.664708914   -2.664701968
   14.008016032   -1.552357916   -2.618435132   -2.618428219
   14.068136273   -1.509008056   -2.569496703   -2.569489764
   14.128256513   -1.494857959   -2.528303808   -2.528296795
   14.188376754   -1.472117870   -2.481869596   -2.481862492
   14.248496994   -1.428742355   -2.425723075   -2.425715914
   14.308617234   -1.411058199   -2.376097271   -2.376090034
   14.368737475   -1.399781615   -2.326732001   -2.326724694
   14.428857715   -1.418902491   -2.307884628   -2.307877094
   14.488977956   -1.484193079   -2.366422797   -2.366414907
   14.549098196   -1.511282792   -2.424707312   -2.424700093
   14.609218437   -1.509596759   -2.452105146   -2.452098930
   14.669338677   -1.510670833   -2.473148631   -2.473142427
   14.729458918   -1.526315671   -2.486599398   -2.486592978
   14.789579158   -1.520738303   -2.474348312   -2.474341773
   14.849699399   -1.481512418   -2.441860824   -2.441854343
   14.909819639   -1.436286888   -2.394176296   -2.394169870
   14.969939880   -1.394805674   -2.339313024   -2.339306600
   15.030060120   -1.357685918   -2.295372855   -2.295366409
   15.090180361   -1.324092074   -2.266632894   -2.266626409
   15.150300601   -1.293234014   -2.229311067   -2.229304549
   15.210420842   -1.264510079   -2.185858664   -2.185852116
   15.270541082   -1.237513066   -2.149209012   -2.149202450
   15.330661323   -1.212070903   -2.126148255   -2.126141726
   15.390781563   -1.187749384   -2.100097348   -2.100090951
   15.450901804   -1.164213708   -2.075475751   -2.075469779
   15.511022044   -1.141521603   -2.051184373   -2.051178720
   15.571142285   -1.119850443   -2.030759125   -2.030753512
   15.631262525   -1.099085018   -2.006685554   -2.006679902
   15.691382766   -1.078553421   -1.973396504   -1.973390801
   15.751503006   -1.058348185   -1.940875449   -1.940869711
   15.811623246   -1.038632048   -1.918140294   -1.918134566
   15.871743487   -1.019577866   -1.897913439   -1.897907725
   15.931863727   -1.001384569   -1.869308743   -1.869302988
   15.991983968   -0.983382110   -1.839447520   -1.839441721
   16.052104208   -0.965379976   -1.816733083   -1.816727303
   16.112224449   -0.947644392   -1.797552449   -1.797546706
   16.172344689   -0.930285951   -1.770476471   -1.770470675
   16.232464930   -0.913519733   -1.743516067   -1.743510274
   16.292585170   -0.897397498   -1.729416937   -1.729411599
   16.352705411   -0.881223815   -1.720379375   -1.720374713
   16.412825651   -0.865054482   -1.697581003   -1.697576490
   16.472945892   -0.849107802   -1.671603700   -1.671599137
   16.533066132   -0.833486548   -1.652259183   -1.652254619
   16.593186373   -0.818416780   -1.633213338   -1.633208786
   16.653306613   -0.803766423   -1.609021149   -1.609016576
   16.713426854   -0.788990047   -1.586818995   -1.586814464
   16.773547094   -0.774262865   -1.569937617   -1.569933234
   16.833667335   -0.759743061   -1.548892273   -1.548887970
   16.893787575   -0.745555073   -1.526093314   -1.526089013
   16.953907816   -0.731881627   -1.508615332   -1.508610977
   17.014028056   -0.718327925   -1.490619724   -1.490615317
   17.074148297   -0.704685030   -1.470743356   -1.470738858
   17.134268537   -0.691160251   -1.458018352   -1.458013569
   17.194388778   -0.677870911   -1.443948541   -1.443943576
   17.254509018   -0.664991392   -1.424330358   -1.424325370
   17.314629259   -0.652383158   -1.407482657   -1.407477610
   17.374749499   -0.639683848   -1.390145303   -1.390140170
   17.434869739   -0.627044546   -1.371331353   -1.371326124
   17.494989980   -0.614606548   -1.355474090   -1.355468691
   17.555110220   -0.602524888   -1.338293621   -1.338288048
   17.615230461   -0.590665162   -1.322249304   -1.322243627
   17.675350701   -0.578737809   -1.306848592   -1.306843387
   17.735470942   -0.566885758   -1.291706205   -1.291702707
   17.795591182   -0.555266636   -1.277443880   -1.277441312
   17.855711423   -0.543967820   -1.263110591   -1.263107597
   17.915831663   -0.532696806   -1.247933404   -1.247929949
   17.975951904   -0.521438284   -1.230673820   -1.230670205
   18.036072144   -0.510390804   -1.213079129   -1.213075461
   18.096192385   -0.499608231   -1.196002781   -1.195999107
   18.156312625   -0.488878567   -1.179319583   -1.179315927
   18.216432866   -0.478320144   -1.163095861   -1.163092300
   18.276553106   -0.467909085   -1.147250810   -1.147247266
   18.336673347   -0.457475869   -1.131571120   -1.131567540
   18.396793587   -0.447110337   -1.116115042   -1.116111450
   18.456913828   -0.436865097   -1.100912021   -1.100908426
   18.517034068   -0.426745877   -1.085950449   -1.085946857
   18.577154309   -0.416749158   -1.071213570   -1.071209984
   18.637274549   -0.406870724   -1.056686840   -1.056683264
   18.697394790   -0.397106896   -1.042358371   -1.042354805
   18.757515030   -0.387454555   -1.028218390   -1.028214837
   18.817635271   -0.377910997   -1.014258718   -1.014255178
   18.877755511   -0.368473817   -1.000472376   -1.000468850
   18.937875752   -0.359140832   -0.986853307   -0.986849797
   18.997995992   -0.349910017   -0.973396172   -0.973392678
   19.058116232   -0.340779480   -0.960096203   -0.960092726
   19.118236473   -0.331747425   -0.946949094   -0.946945634
   19.178356713   -0.322812143   -0.933950918   -0.933947475
   19.238476954   -0.313971994   -0.921098062   -0.921094637
   19.298597194   -0.305225401   -0.908387180   -0.908383773
   19.358717435   -0.296570840   -0.895815151   -0.895811763
   19.418837675   -0.288006836   -0.883379050   -0.883375680
   19.478957916   -0.279531958   -0.871076120   -0.871072767
   19.539078156   -0.271144816   -0.858903751   -0.858900417
   19.599198397   -0.262844057   -0.846859467   -0.846856151
   19.659318637   -0.254628364   -0.834940905   -0.834937608
   19.719438878   -0.246496452   -0.823145810   -0.823142532
   19.779559118   -0.238447069   -0.811472018   -0.811468759
   19.839679359   -0.230478990   -0.799917453   -0.799914212
   19.899799599   -0.222591021   -0.788480114   -0.788476892
   19.959919840   -0.214781993   -0.777158074   -0.777154870
   20.020040080   -0.207050764   -0.765949470   -0.765946284
   20.080160321   -0.199396217   -0.754852500   -0.754849332
   20.140280561   -0.191817258   -0.743865419   -0.743862270
   20.200400802   -0.184312815   -0.732986534   -0.732983403
   20.260521042   -0.176881841   -0.722214201   -0.722211088
   20.320641283   -0.169523308   -0.711546822   -0.711543727
   20.380761523   -0.162236210   -0.700982844   -0.700979767
   20.440881764   -0.155019560   -0.690520752   -0.690517692
   20.501002004   -0.147872391   -0.680159071   -0.680156030
   20.561122244   -0.140793755   -0.669896364   -0.669893340
   20.621242485   -0.133782722   -0.659731227   -0.659728220
   20.681362725   -0.126838379   -0.649662289   -0.649659300
   20.741482966   -0.119959832   -0.639688212   -0.639685240
   20.801603206   -0.113146203   -0.629807688   -0.629804733
   20.861723447   -0.106396629   -0.620019436   -0.620016498
   20.921843687   -0.099710263   -0.610322205   -0.610319284
   20.981963928   -0.093086276   -0.600714769   -0.600711865
   21.042084168   -0.086523852   -0.591195930   -0.591193042
   21.102204409   -0.080022189   -0.581764510   -0.581761639
   21.162324649   -0.073580500   -0.572419360   -0.572416506
   21.222444890   -0.067198013   -0.563159351   -0.563156513
   21.282565130   -0.060873968   -0.553983376   -0.553980554
   21.342685371   -0.054607619   -0.544890349   -0.544887543
   21.402805611   -0.048398232   -0.535879207   -0.535876417
   21.462925852   -0.042245087   -0.526948905   -0.526946131
   21.523046092   -0.036147475   -0.518098418   -0.518095660
   21.583166333   -0.030104701   -0.509326739   -0.509323997
   21.643286573   -0.024116078   -0.500632881   -0.500630154
   21.703406814   -0.018180935   -0.492015872   -0.492013161
   21.763527054   -0.012298609   -0.483474761   -0.483472064
   21.823647295   -0.006468449   -0.475008609   -0.475005928
   21.883767535   -0.000689814   -0.466616497   -0.466613831
   21.943887776    0.005037924   -0.458297521   -0.458294870
   22.004008016    0.010715387   -0.450050792   -0.450048155
   22.064128257    0.016343182   -0.441875435   -0.441872813
   22.124248497    0.021921911   -0.433770591   -0.433767984
   22.184368737    0.027452163   -0.425735416   -0.425732823
   22.244488978    0.032934519   -0.417769078   -0.417766499
   22.304609218    0.038369551   -0.409870759   -0.409868194
   22.364729459    0.043757822   -0.402039655   -0.402037105
   22.424849699    0.049099884   -0.394274976   -0.394272439
   22.484969940    0.054396284   -0.386575941   -0.386573419
   22.545090180    0.059647557   -0.378941786   -0.378939277
   22.605210421    0.064854233   -0.371371755   -0.371369260
   22.665330661    0.070016832   -0.363865106   -0.363862625
   22.725450902    0.075135865   -0.356421109   -0.356418641
   22.785571142    0.080211837   -0.349039043   -0.349036589
   22.845691383    0.085245246   -0.341718201   -0.341715760
   22.905811623    0.090236580   -0.334457884   -0.334455456
   22.965931864    0.095186322   -0.327257406   -0.327254991
   23.026052104    0.100094946   -0.320116090   -0.320113688
   23.086172345    0.104962920   -0.313033269   -0.313030879
   23.146292585    0.109790705   -0.306008286   -0.306005910
   23.206412826    0.114578754   -0.299040495   -0.299038132
   23.266533066    0.119327515   -0.292129259   -0.292126908
   23.326653307    0.124037430   -0.285273949   -0.285271611
   23.386773547    0.128708931   -0.278473948   -0.278471621
   23.446893788    0.133342447   -0.271728644   -0.271726330
   23.507014028    0.137938400   -0.265037437   -0.265035135
   23.567134269    0.142497206   -0.258399736   -0.258397446
   23.627254509    0.147019274   -0.251814955   -0.251812677
   23.687374749    0.151505009   -0.245282520   -0.245280255
   23.747494990    0.155954808   -0.238801864   -0.238799610
   23.807615230    0.160369064   -0.232372427   -0.232370185
   23.867735471    0.164748164   -0.225993658   -0.225991428
   23.927855711    0.169092489   -0.219665014   -0.219662795
   23.987975952    0.173402416   -0.213385957   -0.213383750
   24.048096192    0.177678316   -0.207155961   -0.207153764
   24.108216433    0.181920554   -0.200974502   -0.200972317
   24.168336673    0.186129491   -0.194841068   -0.194838895
   24.228456914    0.190305482   -0.188755152   -0.188752989
   24.288577154    0.194448880   -0.182716253   -0.182714101
   24.348697395    0.198560028   -0.176723878   -0.176721737
   24.408817635    0.202639270   -0.170777540   -0.170775410
   24.468937876    0.206686941   -0.164876760   -0.164874641
   24.529058116    0.210703373   -0.159021063   -0.159018955
   24.589178357    0.214688895   -0.153209984   -0.153207886
   24.649298597    0.218643829   -0.147443060   -0.147440973
   24.709418838    0.222568493   -0.141719837   -0.141717760
   24.769539078    0.226463204   -0.136039866   -0.136037800
   24.829659319    0.230328270   -0.130402705   -0.130400649
   24.889779559    0.234163998   -0.124807915   -0.124805870
   24.949899800    0.237970690   -0.119255067   -0.119253032
   25.010020040    0.241748645   -0.113743735   -0.113741709
   25.070140281    0.245498157   -0.108273497   -0.108271482
   25.130260521    0.249219515   -0.102843941   -0.102841935
   25.190380762    0.252913008   -0.097454656   -0.097452660
   25.250501002    0.256578917   -0.092105238   -0.092103252
   25.310621242    0.260217521   -0.086795288   -0.086793312
   25.370741483    0.263829097   -0.081524414   -0.081522448
   25.430861723    0.267413916   -0.076292226   -0.076290269
   25.490981964    0.270972247   -0.071098340   -0.071096393
   25.551102204    0.274504354   -0.065942379   -0.065940441
   25.611222445    0.278010500   -0.060823966   -0.060822038
   25.671342685    0.281490943   -0.055742734   -0.055740815
   25.731462926    0.284945938   -0.050698318   -0.050696408
   25.791583166    0.288375736   -0.045690357   -0.045688456
   25.851703407    0.291780587   -0.040718495   -0.040716604
   25.911823647    0.295160736   -0.035782382   -0.035780500
   25.971943888    0.298516425   -0.030881671   -0.030879798
   26.032064128    0.301847893   -0.026016019   -0.026014155
   26.092184369    0.305155378   -0.021185088   -0.021183232
   26.152304609    0.308439112   -0.016388544   -0.016386696
   26.212424850    0.311699326   -0.011626056   -0.011624217
   26.272545090    0.314936248   -0.006897298   -0.006895468
   26.332665331    0.318150103   -0.002201949   -0.002200127
   26.392785571    0.321341113    0.002460310    0.002462123
   26.452905812    0.324509497    0.007089794    0.007091598
   26.513026052    0.327655471    0.011686811    0.011688607
   26.573146293    0.330779251    0.016251671    0.016253458
   26.633266533    0.333881048    0.020784674    0.020786453
   26.693386774    0.336961070    0.025286122    0.025287893
   26.753507014    0.340019523    0.029756309    0.029758072
   26.813627255    0.343056613    0.034195529    0.034197283
   26.873747495    0.346072540    0.038604069    0.038605816
   26.933867735    0.349067503    0.042982217    0.042983955
   26.993987976    0.352041699    0.047330252    0.047331983
   27.054108216    0.354995322    0.051648456    0.051650178
   27.114228457    0.357928565    0.055937102    0.055938817
   27.174348697    0.360841616    0.060196463    0.060198170
   27.234468938    0.363734664    0.064426809    0.064428508
   27.294589178    0.366607894    0.068628405    0.068630096
   27.354709419    0.369461489    0.072801514    0.072803197
   27.414829659    0.372295629    0.076946395    0.076948072
   27.474949900    0.375110495    0.081063307    0.081064976
   27.535070140    0.377906261    0.085152502    0.085154163
   27.595190381    0.380683104    0.089214232    0.089215886
   27.655310621    0.383441195    0.093248744    0.093250391
   27.715430862    0.386180706    0.097256285    0.097257924
   27.775551102    0.388901805    0.101237095    0.101238727
   27.835671343    0.391604659    0.105191416    0.105193040
   27.895791583    0.394289432    0.109119483    0.109121100
   27.955911824    0.396956289    0.113021532    0.113023142
   28.016032064    0.399605389    0.116897793    0.116899396
   28.076152305    0.402236892    0.120748496    0.120750092
   28.136272545    0.404850955    0.124573867    0.124575456
   28.196392786    0.407447735    0.128374131    0.128375713
   28.256513026    0.410027385    0.132149508    0.132151083
   28.316633267    0.412590056    0.135900218    0.135901786
   28.376753507    0.415135901    0.139626477    0.139628038
   28.436873747    0.417665067    0.143328499    0.143330054
   28.496993988    0.420177701    0.147006496    0.147008044
   28.557114228    0.422673950    0.150660677    0.150662218
   28.617234469    0.425153956    0.154291250    0.154292784
   28.677354709    0.427617862    0.157898419    0.157899946
   28.737474950    0.430065809    0.161482386    0.161483907
   28.797595190    0.432497936    0.165043353    0.165044868
   28.857715431    0.434914380    0.168581517    0.168583025
   28.917835671    0.437315278    0.172097074    0.172098576
   28.977955912    0.439700764    0.175590219    0.175591715
   29.038076152    0.442070971    0.179061143    0.179062632
   29.098196393    0.444426031    0.182510035    0.182511518
   29.158316633    0.446766073    0.185937085    0.185938561
   29.218436874    0.449091228    0.189342476    0.189343946
   29.278557114    0.451401621    0.192726393    0.192727857
   29.338677355    0.453697380    0.196089017    0.196090475
   29.398797595    0.455978629    0.199430529    0.199431981
   29.458917836    0.458245491    0.202751106    0.202752551
   29.519038076    0.460498088    0.206050924    0.206052363
   29.579158317    0.462736541    0.209330157    0.209331591
   29.639278557    0.464960969    0.212588978    0.212590405
   29.699398798    0.467171490    0.215827556    0.215828978
   29.759519038    0.469368222    0.219046062    0.219047478
   29.819639279    0.471551280    0.222244660    0.222246070
   29.879759519    0.473720778    0.225423518    0.225424922
   29.939879760    0.475876829    0.228582797    0.228584195
   30.000000000    0.478019546    0.231722660    0.231724052
