 &plot nbnd= 135, nks=    36 /
            0.000000  0.000000  0.000000
    0.989535    0.000643    0.000285    0.000371    0.000089    0.001538    0.000264    0.001270    0.000686    0.000295
    0.000601    0.000920    0.000267    0.000044    0.000320    0.000136    0.000462    0.000182    0.000072    0.000137
    0.000209    0.000124    0.000160    0.000085    0.000503    0.000099    0.000164    0.000055    0.000076    0.000088
    0.000212    0.000211    0.000098    0.000116    0.000302    0.000246    0.000269    0.000083    0.000132    0.000123
    0.000173    0.000148    0.000198    0.000304    0.000234    0.000230    0.000231    0.000114    0.000188    0.000153
    0.000214    0.000364    0.000205    0.000336    0.000534    0.000206    0.000139    0.000160    0.000188    0.000152
    0.000123    0.000157    0.000242    0.000169    0.000187    0.000273    0.000548    0.000616    0.000739    0.000525
    0.000515    0.000518    0.000578    0.000484    0.000319    0.001600    0.000450    0.001562    0.001005    0.000435
    0.001468    0.000838    0.000794    0.001049    0.000855    0.001588    0.000276    0.000787    0.000307    0.001172
    0.002139    0.010525    0.005931    0.008134    0.000924    0.003027    0.004438    0.002953    0.001355    0.002838
    0.002526    0.002504    0.013211    0.002100    0.010245    0.961802    0.940989    0.945585    0.001477    0.003405
    0.006363    0.006245    0.009577    0.000860    0.002894    0.001685    0.002793    0.007031    0.001374    0.003256
    0.008678    0.003415    0.003086    0.001359    0.003435    0.001448    0.004258    0.001250    0.003241    0.003706
    0.004660    0.000831    0.002460    0.001245    0.017071
            0.000000  0.020203  0.000000
    0.989468    0.000656    0.000189    0.000686    0.001179    0.000434    0.000217    0.001297    0.000558    0.000277
    0.000633    0.000212    0.000948    0.000175    0.000193    0.000234    0.000307    0.000129    0.000114    0.000147
    0.000328    0.000264    0.000138    0.000148    0.000094    0.000205    0.000233    0.000070    0.000085    0.000097
    0.000203    0.000227    0.000133    0.000163    0.000207    0.000209    0.000230    0.000110    0.000155    0.000157
    0.000160    0.000228    0.000204    0.000262    0.000217    0.000182    0.000249    0.000194    0.000132    0.000135
    0.000259    0.000290    0.000215    0.000329    0.000451    0.000282    0.000155    0.000155    0.000192    0.000161
    0.000141    0.000157    0.000232    0.000164    0.000190    0.000292    0.000396    0.000645    0.000832    0.000535
    0.000742    0.000640    0.000527    0.000716    0.000340    0.000944    0.000623    0.001628    0.000482    0.000402
    0.001003    0.001340    0.001806    0.000421    0.000602    0.001265    0.000774    0.000727    0.000540    0.002261
    0.002442    0.007820    0.005755    0.008142    0.001454    0.003675    0.003559    0.002328    0.002094    0.004923
    0.002090    0.002658    0.005445    0.011642    0.009016    0.958102    0.943035    0.949044    0.002639    0.003823
    0.006179    0.003394    0.008177    0.001493    0.002536    0.002041    0.002896    0.006049    0.004703    0.002949
    0.005426    0.002667    0.003035    0.001703    0.003780    0.003332    0.003439    0.001541    0.002386    0.004981
    0.003292    0.002071    0.002823    0.006952    0.003520
            0.000000  0.040406  0.000000
    0.989264    0.000720    0.000137    0.001001    0.001319    0.000320    0.000244    0.001508    0.000260    0.000149
    0.000612    0.000119    0.001061    0.000191    0.000190    0.000229    0.000300    0.000093    0.000152    0.000108
    0.000444    0.000204    0.000218    0.000062    0.000123    0.000181    0.000253    0.000081    0.000109    0.000120
    0.000194    0.000189    0.000192    0.000218    0.000139    0.000132    0.000246    0.000107    0.000168    0.000161
    0.000149    0.000243    0.000233    0.000203    0.000240    0.000200    0.000252    0.000167    0.000191    0.000124
    0.000306    0.000224    0.000317    0.000211    0.000190    0.000534    0.000189    0.000126    0.000170    0.000165
    0.000171    0.000138    0.000194    0.000236    0.000224    0.000347    0.000345    0.000559    0.000842    0.000810
    0.000595    0.000821    0.000608    0.000651    0.000391    0.000859    0.000964    0.000542    0.000528    0.000409
    0.000586    0.002331    0.001853    0.000271    0.000386    0.001439    0.000725    0.000849    0.000806    0.002694
    0.003477    0.005781    0.004374    0.006704    0.003467    0.003300    0.003255    0.001821    0.003895    0.003093
    0.002609    0.005696    0.004716    0.017957    0.007137    0.956950    0.946217    0.949348    0.004286    0.002960
    0.003264    0.002551    0.006134    0.001739    0.002408    0.002191    0.002325    0.005697    0.004728    0.003564
    0.002640    0.002652    0.001479    0.005051    0.002741    0.005453    0.004252    0.004005    0.001586    0.003441
    0.002626    0.004281    0.007017    0.003391    0.003317
            0.000000  0.060609  0.000000
    0.988908    0.000825    0.000125    0.001158    0.001544    0.000435    0.000411    0.000351    0.000816    0.000253
    0.000638    0.000114    0.001090    0.000205    0.000182    0.000223    0.000299    0.000104    0.000187    0.000104
    0.000442    0.000197    0.000216    0.000086    0.000138    0.000165    0.000251    0.000088    0.000129    0.000135
    0.000185    0.000162    0.000202    0.000257    0.000115    0.000114    0.000229    0.000111    0.000174    0.000144
    0.000230    0.000176    0.000288    0.000161    0.000178    0.000220    0.000253    0.000210    0.000261    0.000202
    0.000233    0.000185    0.000337    0.000243    0.000141    0.000149    0.000598    0.000164    0.000203    0.000094
    0.000134    0.000156    0.000139    0.000247    0.000331    0.000353    0.000337    0.000542    0.000878    0.000893
    0.000501    0.001095    0.000404    0.000561    0.000863    0.000855    0.000457    0.000393    0.000479    0.000578
    0.000488    0.002372    0.002020    0.000333    0.000412    0.000945    0.001329    0.001032    0.000944    0.002829
    0.004217    0.004672    0.003972    0.004719    0.004585    0.002059    0.004370    0.001575    0.004144    0.002310
    0.003612    0.010070    0.005581    0.024323    0.008189    0.955777    0.949573    0.943353    0.004129    0.002390
    0.001860    0.001899    0.003958    0.002150    0.002913    0.002486    0.002326    0.003220    0.005292    0.002947
