# Direct absorption versus energy
# Photon energy (eV), Imaginary dielectric function along x,y,z,average
            0.020000  0.23128818297469E-05  0.53232413562812E-04  0.42747931252041E-03  0.16100820263766E-03
            0.040000  0.94103498602561E-05  0.34228185545149E-04  0.14469581091919E-03  0.62778115441531E-04
            0.060000  0.49585941009133E-04  0.10189019211023E-03  0.76199301573221E-04  0.75891811564194E-04
            0.080000  0.24021710158245E-03  0.47008797984340E-03  0.16352480324040E-03  0.29127662822208E-03
            0.100000  0.96150358837555E-03  0.18762977765493E-02  0.60852621356643E-03  0.11487758594971E-02
            0.120000  0.30324977633582E-02  0.59167683797661E-02  0.19132982018195E-02  0.36208547816479E-02
            0.140000  0.73482693680840E-02  0.14337198696206E-01  0.46445315636439E-02  0.87766665426446E-02
            0.160000  0.13476951205367E-01  0.26294673262727E-01  0.85517848977152E-02  0.16107803121936E-01
            0.180000  0.18530567565969E-01  0.36154175602621E-01  0.11850262181720E-01  0.22178335116770E-01
            0.200000  0.18984550808549E-01  0.37038744184406E-01  0.12327063952171E-01  0.22783452981709E-01
            0.220000  0.14438457791574E-01  0.28167409750610E-01  0.96567168366135E-02  0.17420861459599E-01
            0.240000  0.81413068566071E-02  0.15880212311591E-01  0.57591908697560E-02  0.99269033459847E-02
            0.260000  0.34102408344672E-02  0.66498539433922E-02  0.26701632888823E-02  0.42434193555806E-02
            0.280000  0.10690504964766E-02  0.20832790325713E-02  0.99144112444891E-03  0.13812568844990E-02
            0.300000  0.25494757494725E-03  0.49620271425005E-03  0.30313464406303E-03  0.35142831108678E-03
            0.320000  0.47617077513877E-04  0.92470046974399E-04  0.76948116696866E-04  0.72345080395047E-04
            0.340000  0.72857850325428E-05  0.14023177868538E-04  0.15959055875521E-04  0.12422672925534E-04
            0.360000  0.15689930261712E-05  0.19075765115658E-05  0.31829868596643E-05  0.22198521324671E-05
            0.380000  0.66807461116644E-05  0.14702794122844E-05  0.63000361212320E-05  0.48170205483936E-05
            0.400000  0.49058934175373E-04  0.95561913039695E-05  0.44562338895893E-04  0.34392488125078E-04
            0.420000  0.26677216669935E-03  0.51884917315223E-04  0.24219930728573E-03  0.18695213043344E-03
            0.440000  0.10583634170085E-02  0.20583874812947E-03  0.96086948195297E-03  0.74169054903033E-03
            0.460000  0.30616269854279E-02  0.59544887915230E-03  0.27795969173874E-02  0.21455575939892E-02
            0.480000  0.64556356506424E-02  0.12555419138423E-02  0.58609572694590E-02  0.45240449446479E-02
            0.500000  0.99188378107154E-02  0.19290922517918E-02  0.90051371776996E-02  0.69510224134023E-02
            0.520000  0.11101947979980E-01  0.21591927882256E-02  0.10079261984993E-01  0.77801342510661E-02
            0.540000  0.90500129788055E-02  0.17601172739801E-02  0.82163467438433E-02  0.63421589988763E-02
            0.560000  0.53717686336860E-02  0.10447463282192E-02  0.48769346004257E-02  0.37644831874436E-02
            0.580000  0.23212391817791E-02  0.45146203984289E-03  0.21074148655718E-02  0.16267053623979E-02
            0.600000  0.73010034894019E-03  0.14201586297474E-03  0.66285146437629E-03  0.51165589209707E-03
            0.620000  0.16712568597394E-03  0.32536719758402E-04  0.15174122761909E-03  0.11713454445048E-03
